Clorofilla,Pigmento verde necessario alla fotosintesi
Radice,Parte della pianta nascosta sotto terra
Fusto,Parte della pianta che sostiene foglie
Ramo,Parte legnosa che cresce dal tronco
Tronco,Parte principale legnosa di un albero
Corteccia,Strato esterno che protegge il tronco
Chioma,Insieme di rami e foglie di un albero
Germoglio,Parte giovane che nasce da una pianta
Bocciolo,Fiore chiuso prima di sbocciare
Petalo,Parte colorata e delicata di un fiore
Sepalo,Parte verde che protegge il bocciolo
Pistillo,Parte femminile centrale di un fiore
Stame,Parte maschile del fiore con polline
Nocciolo,Seme duro dentro certi frutti
Bulbo,Parte sotterranea che conserva nutrimento
Tubero,Parte sotterranea ingrossata ricca di nutrimento
Rizoma,Fusto sotterraneo che produce nuove radici
Spora,Cellula riproduttiva di funghi e felci
Micelio,Insieme di filamenti sotterranei dei funghi
Lichene,Organismo formato da fungo e alga
Muschio,Piccola pianta verde che cresce in umidità
Felce,Pianta senza fiori con foglie frondose
Orchidea,Fiore elegante dalle forme molto particolari
Girasole,Fiore giallo che segue il sole
Margherita,Fiore bianco con centro giallo
Tulipano,Fiore a coppa originario dei Paesi Bassi
Narciso,Fiore primaverile con trombetta centrale
Papavero,Fiore rosso dei campi coltivati
Lavanda,Pianta profumata dai fiori viola
Gelsomino,Pianta rampicante con fiori bianchi profumati
Rosa,Fiore con spine simbolo dell'amore
Violetta,Piccolo fiore viola molto profumato
Camelia,Fiore ornamentale dai petali cerosi
Azalea,Arbusto ornamentale con molti fiori colorati
Rododendro,Arbusto montano dai grandi fiori colorati
Magnolia,Albero ornamentale dai grandi fiori bianchi
Acacia,Albero con fiori gialli e profumati
Quercia,Albero robusto che produce ghiande
Faggio,Albero dalla corteccia liscia e grigia
Betulla,Albero dalla corteccia bianca caratteristica
Salice,Albero dai rami lunghi e pendenti
Pioppo,Albero alto che cresce vicino all'acqua
Cipresso,Albero sempreverde alto e stretto
Pino,Conifera che produce pigne e resina
Abete,Conifera usata come albero di Natale
Larice,Conifera che perde aghi durante autunno
Castagno,Albero che produce castagne commestibili
Noce,Albero che produce noci con guscio
Mandorlo,Albero che fiorisce molto presto in primavera
Pesco,Albero che produce frutti dalla buccia pelosa
Pero,Albero che produce frutti dolci a forma
Melo,Albero che produce mele rosse e verdi
Olivo,Albero mediterraneo che produce olive
Vite,Pianta rampicante che produce grappoli d'uva
Bambù,Pianta asiatica dal fusto cavo resistente
Cactus,Pianta desertica con spine e poca acqua
Aloe,Pianta succulenta usata per la pelle
Edera,Pianta rampicante sempreverde dei muri
Glicine,Pianta rampicante con fiori viola penduli
Geranio,Fiore da balcone molto colorato
Begonia,Pianta ornamentale con foglie decorative
Ciclamino,Fiore invernale dai petali rivolti verso l'alto
Primula,Fiore che annuncia l'arrivo della primavera
Mimosa,Fiore giallo simbolo della festa femminile
Garofano,Fiore dai petali frastagliati e profumati
Iris,Fiore elegante dai grandi petali colorati
Giglio,Fiore bianco simbolo di purezza
Dalia,Fiore grande con molti petali ordinati
Zinnia,Fiore colorato facile da coltivare
Cosmea,Fiore delicato con petali sottili
Anemone,Fiore primaverile dai colori vivaci
Ranuncolo,Fiore giallo brillante dei prati
Fiordaliso,Fiore blu tipico dei campi di grano
Non ti scordar di me,Fiore azzurro simbolo della memoria
Bucaneve,Fiore bianco che cresce quando c'è neve
Mughetto,Fiore bianco a campanella molto profumato
Ortensia,Fiore a grappolo rosa blu o bianco
Petunia,Fiore da balcone a forma di tromba
Surfinia,Fiore pendente usato per balconi fioriti
Verbena,Fiore piccolo raccolto in infiorescenze colorate
Lobelia,Fiore blu piccolo da bordure
Fresia,Fiore profumato usato nei bouquet
Peonia,Fiore grande ricco di petali morbidi
Zafferano,Spezia ricavata dagli stimmi di un fiore
Vaniglia,Aroma ricavato da baccelli di orchidea
Cannella,Spezia ottenuta dalla corteccia di un albero
Zenzero,Radice piccante usata in cucina e tisane
Curcuma,Spezia gialla usata nella cucina indiana
Paprika,Spezia rossa ottenuta da peperoni essiccati
Noce moscata,Spezia profumata da grattugiare nei piatti
Chiodi di garofano,Spezia aromatica a forma di piccolo chiodo
Cardamomo,Spezia orientale dai semi molto profumati
Cumino,Spezia dai semi usata in molte cucine
Coriandolo,Erba aromatica dai semi e foglie profumate
Anice,Spezia dal sapore simile alla liquirizia
Finocchietto,Erba aromatica dal profumo di anice
Maggiorana,Erba aromatica delicata per sughi e arrosti
Erba cipollina,Erba aromatica dal gusto simile alla cipolla
Dragoncello,Erba aromatica francese dal sapore intenso
Santoreggia,Erba aromatica usata per legumi e carne
Borragine,Erba commestibile dai fiori blu
Rabarbaro,Pianta dal gambo acido usata nei dolci
Tamarindo,Frutto tropicale dal sapore agrodolce intenso
Dattero,Frutto dolce della palma desertica
Litchi,Frutto tropicale dalla buccia rossa rugosa
Mango,Frutto tropicale giallo dolce e succoso
Papaya,Frutto tropicale arancione con semi neri
Avocado,Frutto verde cremoso ricco di grassi
Ananas,Frutto tropicale spinoso dalla polpa gialla
Cocco,Frutto tropicale con polpa bianca e acqua
Maracuja,Frutto tropicale aromatico con semi neri
Guava,Frutto tropicale dalla polpa rosa profumata
Kaki,Frutto arancione dolce tipico dell'autunno
Melograno,Frutto rosso pieno di chicchi succosi
Ribes,Piccolo frutto rosso raccolto a grappoli
Mirtillo,Piccolo frutto blu ricco di antiossidanti
Lampone,Piccolo frutto rosso formato da palline
Mora,Piccolo frutto nero dei rovi selvatici
Uva spina,Piccolo frutto tondo dal sapore acidulo
Albicocca,Frutto arancione vellutato con nocciolo interno
Prugna,Frutto viola o giallo con nocciolo
Susina,Frutto piccolo simile a una prugna
Nespola,Frutto arancione dalla polpa morbida
Cachi,Frutto arancione molto dolce quando maturo
Clementina,Agrume piccolo senza semi e molto dolce
Mandarino,Agrume piccolo facile da sbucciare
Pompelmo,Agrume grande dal sapore amaro acidulo
Cedro,Agrume grande con scorza spessa profumata
Bergamotto,Agrume profumato usato per aromatizzare tè
Kumquat,Piccolo agrume che si mangia con buccia
Lime,Agrume verde piccolo dal succo acidulo
Passiflora,Pianta rampicante dai fiori molto complessi
Ginepro,Arbusto che produce bacche per il gin
Rovo,Arbusto spinoso che produce more nere
Corbezzolo,Albero mediterraneo con frutti rossi rugosi
Mirto,Arbusto mediterraneo dalle bacche blu nere
Lentisco,Arbusto mediterraneo da cui esce resina
Oleandro,Arbusto ornamentale tossico dai fiori colorati
Alloro,Arbusto aromatico usato per insaporire pietanze
Tasso,Albero sempreverde con bacche rosse tossiche
Agrifoglio,Arbusto natalizio con foglie spinose verdi
Pungitopo,Arbusto con bacche rosse e foglie rigide
Ginepro,Arbusto aromatico con bacche viola scure
Biancospino,Arbusto spinoso con piccoli fiori bianchi
Sambuco,Arbusto con fiori bianchi e bacche scure
Nocciolo,Arbusto che produce nocciole commestibili
Rovo,Arbusto spinoso con frutti neri dolci
Rosa canina,Arbusto selvatico con frutti rossi ovali
Ginestra,Arbusto dai fiori gialli profumati
Eucalipto,Albero australiano dalle foglie aromatiche
Sequoia,Albero gigantesco originario della California
Baobab,Albero africano dal tronco molto largo
Palma,Albero tropicale con foglie a ventaglio
Cacao,Albero tropicale dai frutti per cioccolato
Caffè,Arbusto tropicale dai chicchi aromatici
Tè,Pianta asiatica dalle foglie per infusi
Tabacco,Pianta dalle foglie usate per fumare
Cotone,Pianta che produce fibra bianca tessile
Canapa,Pianta usata per fibre e semi
Lino,Pianta usata per fibre tessili pregiate
Papavero,Pianta dai fiori rossi e semi piccoli
Girasole,Pianta alta con grande fiore giallo
Mais,Pianta cereale con pannocchie gialle
Riso,Pianta cereale coltivata in acqua
Grano,Pianta cereale da cui deriva farina
Orzo,Pianta cereale usata per produrre birra
Avena,Pianta cereale usata nelle colazioni
Segale,Pianta cereale resistente ai climi freddi
Miglio,Piccolo cereale usato anche per uccelli
Quinoa,Seme andino ricco di proteine vegetali
Amaranto,Seme antico senza glutine molto nutriente
Grano saraceno,Seme triangolare usato per farine speciali
Farro,Cereale antico usato in zuppe e insalate
Kamutt,Cereale antico dal sapore delicato
Spelta,Cereale antico simile al grano moderno
Teff,Piccolo cereale africano senza glutine
Fonio,Piccolo cereale africano molto nutriente
Tapioca,Amido ricavato dalla radice di manioca
Manioca,Radice tropicale ricca di amido
Patata dolce,Tubero arancione dal sapore naturalmente dolce
Topinambur,Tubero nodoso dal gusto simile al carciofo
Rapa,Radice rotonda bianca o viola commestibile
Rutabaga,Radice gialla simile a rapa e cavolo
Pastinaca,Radice bianca dolce simile alla carota
Daikon,Ravanello bianco lungo tipico del Giappone
Ravanello,Piccola radice rossa dal gusto piccante
Rapa rossa,Radice dolce dal colore rosso intenso
Bietola,Verdura a foglia con coste bianche
Cicoria,Verdura amara a foglia verde scuro
Scarola,Insalata a foglia larga leggermente amarognola
Indivia,Insalata chiara dalla forma allungata
Songino,Insalata tenera dalle piccole foglie rotonde
Rucola,Insalata verde dal sapore piccante
Catalogna,Verdura amara a foglia lunga e frastagliata
Puntarelle,Germogli croccanti tipici della cucina romana
Cavolfiore,Ortaggio bianco formato da tante infiorescenze
Cavolo nero,Ortaggio toscano dalle foglie scure rugose
Cavolini,Piccoli cavoli verdi a forma di pallina
Romanesco,Cavolo verde con geometrie a spirale
Broccolo,Ortaggio verde con teste fiorite compatte
Cima di rapa,Ortaggio pugliese con foglie e infiorescenze
Porro,Ortaggio lungo dal sapore delicato di cipolla
Scalogno,Piccola cipolla dal gusto più delicato
Cipollotto,Cipolla giovane con parte verde lunga
Aglione,Aglio grande dal sapore meno intenso
Zenzero,Rizoma piccante usato in tisane e cucina
Galanga,Rizoma asiatico simile allo zenzero aromatico
Curcuma,Rizoma giallo usato come spezia colorante
Rafano,Radice piccante usata per salse forti
Wasabi,Radice verde piccante della cucina giapponese
Crescione,Erba verde dal sapore leggermente piccante
Tarassaco,Erba spontanea dai fiori gialli commestibili
Ortica,Pianta pungente usata anche in cucina
Acetosella,Erba dal sapore acidulo simile al limone
Portulaca,Erba grassa commestibile ricca di omega tre
Malva,Pianta dai fiori viola usata in tisane
Calendula,Fiore arancione usato per tisane e creme
Camomilla,Fiore bianco usato per infusi rilassanti
Melissa,Erba aromatica dal profumo di limone
Valeriana,Pianta usata per favorire il sonno
Passiflora,Pianta usata per infusi calmanti naturali
Echinacea,Pianta usata per sostenere difese immunitarie
Ginseng,Radice orientale usata come tonico naturale
Eleuterococco,Radice usata per migliorare resistenza fisica
Aloe,Pianta succulenta usata per gel lenitivi
Arnica,Pianta montana usata per contusioni e dolori
Iperico,Pianta dai fiori gialli usata tradizionalmente
Ribes nero,Bacca scura usata per sciroppi e tisane
Mirtillo,Bacca blu usata per vista e circolazione
Cranberry,Bacca rossa usata per le vie urinarie
Goji,Bacca rossa asiatica ricca di antiossidanti
Acerola,Frutto tropicale ricchissimo di vitamina C
Baobab,Frutto africano ricco di fibre e vitamine
Maca,Radice andina usata come integratore energetico
Spirulina,Alga blu verde ricca di proteine
Clorella,Alga verde usata come integratore naturale
Kombu,Alga marina usata nella cucina giapponese
Nori,Alga secca usata per avvolgere sushi
Wakame,Alga marina usata in zuppe giapponesi
Agar agar,Gelificante vegetale ottenuto da alghe
Carragenina,Addensante ottenuto da alghe rosse
Lecitina,Sostanza emulsionante presente nella soia
Pectina,Sostanza gelificante presente nella frutta
Gelatina,Sostanza usata per rendere solidi dolci
Amido,Carboidrato presente in cereali e tuberi
Glutine,Proteina presente nel grano e cereali
Lattosio,Zucchero naturalmente presente nel latte
Fruttosio,Zucchero naturalmente presente nella frutta
Saccarosio,Zucchero comune usato in cucina
Glucosio,Zucchero semplice fonte di energia immediata
Maltosio,Zucchero formato da due molecole di glucosio
Destrosio,Nome comune del glucosio in polvere
Cellulosa,Fibra vegetale che forma pareti cellulari
Proteina,Nutriente fondamentale per muscoli e tessuti
Vitamina,Sostanza necessaria in piccole quantità quotidiane
Minerale,Elemento indispensabile al funzionamento del corpo
Calcio,Minerale importante per ossa e denti
Ferro,Minerale necessario per trasportare ossigeno nel sangue
Magnesio,Minerale utile a muscoli e sistema nervoso
Potassio,Minerale importante per muscoli e cuore
Sodio,Minerale presente nel sale da cucina
Zinco,Minerale importante per difese e pelle
Selenio,Minerale antiossidante presente in alcuni alimenti
Iodio,Minerale necessario alla tiroide per funzionare
Fosforo,Minerale presente in ossa denti e cellule
Rame,Minerale utile alla formazione dei globuli rossi
Manganese,Minerale coinvolto in molti processi corporei
Cromo,Minerale che contribuisce al metabolismo del glucosio
Molibdeno,Minerale presente in enzimi del corpo
Fluoro,Minerale utile per proteggere lo smalto dentale
Silicio,Minerale presente in ossa pelle e capelli
Boro,Minerale in tracce utile al metabolismo osseo
Litio,Elemento usato anche in alcuni farmaci psichiatrici
Cobalto,Elemento presente nella vitamina B dodici
Vanadio,Elemento in tracce studiato per metabolismo
Nichel,Metallo presente in monete e leghe
Cadmio,Metallo tossico presente in alcune batterie
Mercurio,Metallo liquido a temperatura ambiente
Arsenico,Elemento tossico presente in natura e industrie
Antimonio,Metallo usato in leghe e ritardanti fiamma
Bismuto,Metallo pesante usato in alcuni farmaci
Titanio,Metallo leggero resistente usato in aerei
Cobalto,Metallo blu usato in batterie moderne
Tungsteno,Metallo molto duro con alto punto fusione
Vanadio,Metallo usato per rendere acciaio resistente
Cromo,Metallo lucido usato per rivestimenti protettivi
Manganese,Metallo usato in acciai e batterie
Molibdeno,Metallo resistente usato in leghe speciali
Tantalio,Metallo raro usato nei dispositivi elettronici
Niobio,Metallo usato in superleghe e magneti
Zirconio,Metallo resistente alla corrosione e calore
Hafnio,Metallo usato in reattori nucleari
Rutenio,Metallo raro del gruppo del platino
Rodio,Metallo prezioso usato nei catalizzatori auto
Palladio,Metallo prezioso usato in gioielli e catalizzatori
Osmio,Metallo molto denso e resistente
Iridio,Metallo raro molto resistente alla corrosione
Renio,Metallo raro usato nei motori a reazione
Scandio,Metallo leggero usato in leghe aerospaziali
Ittrio,Metallo usato in laser e superconduttori
Lantanio,Metallo raro usato nelle lenti ottiche
Cerio,Metallo raro usato in accendini e vetri
Praseodimio,Metallo raro usato in magneti speciali
Neodimio,Metallo raro usato per magneti potenti
Promezio,Elemento radioattivo raro nella tavola periodica
Samario,Metallo raro usato nei magneti resistenti
Europio,Metallo raro usato nei fosfori rossi
Gadolinio,Metallo raro usato in risonanza magnetica
Terbio,Metallo raro usato nei fosfori verdi
Disprosio,Metallo raro usato nei magneti permanenti
Olmio,Metallo raro con forte proprietà magnetica
Erbio,Metallo raro usato nelle fibre ottiche
Tulio,Metallo raro molto poco abbondante
Itterbio,Metallo raro usato in laser e leghe
Lutezio,Metallo raro molto denso e stabile
